url_length,hostname_length,path_length,count_hyphens,count_dots,count_at,count_questionmark,count_equals,count_slashes,count_digits,has_ip,has_https,is_shortened
57,19,30,1,3,0,0,0,5,0,0,1,0
35,26,1,0,2,0,0,0,3,0,0,1,0
46,29,10,0,4,0,0,0,3,2,0,0,0
35,20,7,1,2,0,0,0,4,0,0,1,0
44,18,19,0,2,0,0,0,5,6,0,0,0
25,13,4,0,2,0,0,0,4,0,0,1,0
60,14,39,1,2,0,0,0,6,0,0,0,0
40,31,1,0,2,0,0,0,3,0,0,1,0
48,16,25,1,2,0,0,0,4,0,0,0,0
26,15,4,0,1,0,0,0,4,0,0,0,0
51,43,1,2,3,0,0,0,3,5,0,0,0
148,17,124,1,5,0,0,0,13,7,0,0,0
43,16,19,3,2,0,0,0,3,8,0,1,0
275,20,82,1,3,0,1,3,9,101,0,0,0
20,11,1,0,2,0,0,0,3,0,0,1,0
41,16,17,0,2,0,0,0,4,0,0,1,0
41,17,17,0,2,0,0,0,4,0,0,0,0
127,50,19,1,4,0,1,3,4,23,0,1,0
85,18,60,6,2,0,0,0,4,3,0,0,0
46,38,1,0,5,0,0,0,3,3,0,0,0
36,27,1,0,2,0,0,0,3,0,0,1,0
53,16,19,0,3,0,1,1,3,2,0,1,0
118,42,20,0,4,0,1,3,5,26,0,1,0
60,21,32,0,2,0,0,0,5,0,0,0,1
34,17,10,0,3,0,0,0,3,0,0,0,0
41,14,20,1,3,0,0,0,3,0,0,0,1
43,19,17,1,3,0,0,0,6,2,0,0,0
21,6,8,0,1,0,0,0,3,2,0,0,1
64,26,1,0,3,1,1,1,3,0,0,1,1
50,10,33,0,1,0,0,0,3,21,0,0,0
62,14,41,0,4,0,0,0,6,16,0,0,0
26,18,1,0,2,0,0,0,3,0,0,0,0
54,35,12,0,2,0,0,0,3,1,0,0,0
23,15,1,0,2,0,0,0,3,0,0,0,0
35,16,11,0,2,0,0,0,4,0,0,1,0
54,17,29,0,2,0,0,0,3,10,0,1,0
25,12,5,0,1,0,0,0,3,0,0,1,0
29,20,1,0,2,0,0,0,3,0,0,1,0
32,25,0,0,2,0,0,0,2,0,0,0,0
163,9,146,2,1,0,0,1,7,41,0,1,0
21,13,1,0,3,0,0,0,3,10,0,0,0
23,15,1,0,2,0,0,0,3,0,0,0,0
57,7,33,3,1,0,1,1,4,8,0,1,0
35,26,1,0,3,0,0,0,3,0,0,1,0
16,8,0,0,1,0,0,0,2,0,0,1,0
36,29,0,0,2,0,0,0,2,1,0,0,1
45,24,14,0,3,0,0,0,5,0,0,0,0
187,20,35,2,6,0,1,2,6,38,0,0,0
55,17,31,2,2,0,0,0,6,0,0,0,0
78,29,42,0,2,0,0,0,6,2,0,0,0
46,20,19,0,3,0,0,0,4,2,0,0,0
24,15,1,1,2,0,0,0,3,0,0,1,0
25,16,1,0,2,0,0,0,3,0,0,1,0
49,13,29,1,2,0,0,0,4,10,0,0,0
79,24,35,0,7,1,0,0,4,1,0,1,1
68,11,50,0,3,0,0,0,7,12,0,0,0
50,15,27,2,2,0,0,0,5,6,0,1,1
58,14,37,2,3,0,0,0,4,0,0,0,0
56,21,28,2,2,0,0,0,5,1,0,0,0
28,19,1,0,2,0,0,0,3,0,0,1,0
39,20,12,0,3,0,0,0,3,1,0,0,0
25,13,4,0,1,0,0,0,4,0,0,1,0
35,27,1,0,2,0,0,0,3,2,0,0,0
53,23,22,1,2,0,0,0,4,0,0,1,0
103,19,4,1,3,1,1,1,4,8,0,1,0
37,12,18,0,3,0,0,0,4,4,0,0,0
29,17,4,0,1,0,0,0,4,0,0,1,0
26,19,0,0,2,0,0,0,2,0,0,0,0
78,69,1,2,4,0,0,0,3,9,0,1,1
44,10,27,0,3,0,0,0,5,0,0,0,0
27,19,1,0,2,0,0,0,3,0,0,0,0
64,22,35,3,2,0,0,0,7,8,0,0,0
64,15,5,0,2,0,1,2,4,7,0,0,0
27,18,1,0,2,0,0,0,3,0,0,1,1
27,18,1,0,2,0,0,0,3,0,0,1,0
28,19,1,0,2,0,0,0,3,0,0,1,0
57,14,36,1,3,0,0,0,7,0,0,0,0
40,15,17,0,1,0,0,0,5,0,0,1,0
32,23,1,0,2,0,0,0,3,0,0,1,0
23,14,1,0,2,0,0,0,3,0,0,1,0
65,10,48,1,2,0,0,0,8,3,0,0,0
47,10,30,1,2,0,0,0,5,19,0,0,0
128,50,20,1,4,0,1,3,5,19,0,1,0
35,18,10,0,4,0,0,0,3,14,0,0,0
126,50,20,1,4,0,1,3,5,28,0,1,0
119,42,20,0,4,0,1,3,5,26,0,0,0
38,30,1,0,2,0,0,0,3,5,0,0,0
20,13,0,0,2,0,0,0,2,0,0,0,0
33,16,10,0,2,0,0,0,4,0,0,0,0
49,18,24,0,4,0,0,0,4,0,0,0,0
72,21,44,1,1,0,0,0,9,0,0,0,0
47,33,6,0,3,0,0,0,3,0,0,1,0
34,25,1,0,2,0,0,0,3,0,0,1,0
33,25,1,0,3,0,0,0,3,1,0,0,0
63,55,1,0,2,0,0,0,3,0,0,0,0
30,6,4,0,1,0,2,0,3,12,0,0,0
31,13,10,0,2,0,0,0,3,0,0,1,0
29,20,1,1,2,0,0,0,3,0,0,1,0
37,28,1,0,2,0,0,0,3,4,0,1,1
47,17,22,2,1,0,0,0,4,0,0,1,0
62,16,33,2,2,0,1,1,6,10,0,1,0
42,14,20,0,2,0,0,0,4,1,0,1,0
41,18,15,0,3,0,0,0,4,0,0,1,0
34,23,3,2,2,0,0,0,3,2,0,1,0
69,22,39,3,2,0,0,0,7,8,0,1,0
67,21,39,0,1,0,0,2,6,4,0,0,0
61,15,38,0,2,0,0,0,4,5,0,1,1
76,25,43,2,2,0,0,0,7,6,0,1,0
26,19,0,0,2,0,0,0,2,0,0,0,0
32,17,8,0,1,0,0,0,4,0,0,0,0
47,12,28,0,3,0,0,0,5,5,0,0,0
126,61,10,4,3,0,1,1,3,42,0,0,0
20,12,1,0,2,0,0,0,3,0,0,0,0
49,14,28,0,3,0,0,0,4,0,0,0,1
85,10,67,2,2,0,0,0,6,15,0,1,0
78,15,56,0,3,0,0,0,5,6,0,0,0
52,14,31,0,2,0,0,0,6,0,0,0,0
45,15,22,1,1,0,0,0,4,4,0,1,0
36,29,0,0,2,0,0,0,2,1,0,0,1
32,24,1,0,2,0,0,0,3,0,0,0,0
25,9,9,1,2,0,0,0,3,0,0,0,0
142,25,12,0,5,0,1,1,3,18,0,1,1
27,20,0,0,1,0,0,0,2,0,0,0,0
41,9,25,1,1,0,0,0,4,0,0,0,0
24,16,1,0,2,0,0,0,3,0,0,0,0
70,22,41,2,2,0,0,0,4,0,0,0,0
29,20,1,0,2,0,0,0,3,0,0,1,0
33,24,1,1,2,0,0,0,3,0,0,1,0
65,29,29,1,2,0,0,0,4,10,0,0,0
51,16,27,0,2,0,0,0,4,0,0,1,0
36,27,1,0,2,0,0,0,3,0,0,1,0
45,34,4,0,4,0,0,0,3,8,0,0,0
20,4,8,0,1,0,0,0,3,3,0,1,0
123,17,1,0,2,0,1,5,3,40,0,1,0
37,28,1,0,2,0,0,0,3,0,0,1,0
131,14,36,1,3,0,1,1,7,8,0,1,0
54,28,18,3,3,0,0,0,3,0,0,1,0
27,19,1,0,2,0,0,0,3,0,0,0,1
40,15,18,2,2,0,0,0,4,0,0,0,0
39,31,1,2,2,0,0,0,3,3,0,0,0
98,26,65,2,2,0,0,0,9,25,0,0,0
32,24,1,1,2,0,0,0,3,0,0,0,0
41,18,15,0,2,0,0,0,4,0,0,1,0
56,19,29,0,2,0,0,0,6,6,0,1,1
21,13,1,0,1,0,0,0,3,0,0,0,0
27,17,3,0,2,0,0,0,3,0,0,0,0
53,22,24,0,3,0,0,0,5,0,0,0,0
47,21,19,1,2,0,0,0,5,0,0,0,0
34,13,8,0,2,0,1,1,3,3,0,0,0
83,12,64,5,2,0,0,0,6,4,0,0,0
78,15,56,0,3,0,0,0,8,9,0,0,0
42,8,7,0,1,0,1,1,5,6,0,0,0
83,19,57,3,3,0,0,0,4,0,0,0,0
28,19,1,0,2,0,0,0,3,0,0,1,0
32,23,1,1,2,0,0,0,3,0,0,1,0
70,21,41,3,3,0,0,0,3,0,0,1,0
39,30,1,0,3,0,0,0,3,0,0,1,0
31,23,1,0,2,0,0,0,3,0,0,0,0
88,32,48,1,4,0,0,0,6,13,0,1,0
71,20,25,0,3,0,1,1,5,2,0,0,0
35,27,1,1,2,0,0,0,3,0,0,0,0
21,12,1,0,2,0,0,0,3,0,0,1,0
92,20,24,2,2,0,1,0,5,32,0,0,0
71,14,50,2,2,0,0,0,8,0,0,0,0
37,29,1,0,2,0,0,0,3,3,0,0,0
126,50,19,1,4,0,1,3,4,22,0,0,0
26,18,1,0,2,0,0,0,3,0,0,0,0
22,13,1,0,2,0,0,0,3,0,0,1,0
62,10,45,0,1,0,0,0,5,18,0,0,0
43,14,22,0,3,0,0,0,5,6,0,0,0
79,71,1,2,2,0,0,0,3,0,0,0,0
56,12,37,0,2,0,0,0,6,0,0,0,0
28,19,1,0,2,0,0,0,3,0,0,1,0
76,10,33,0,1,0,1,1,3,22,0,0,0
61,12,41,2,3,0,0,0,4,7,0,1,0
44,18,19,0,2,0,0,0,4,0,0,0,0
33,12,14,0,2,0,0,0,4,0,0,0,0
62,18,37,2,2,0,0,0,8,0,0,0,0
35,17,11,0,2,0,0,0,5,0,0,0,0
29,16,5,0,2,0,0,0,3,0,0,1,0
17,9,1,0,1,0,0,0,3,0,0,0,0
41,16,6,0,1,0,1,1,4,4,0,0,0
97,16,74,0,2,0,0,1,6,0,0,0,0
82,18,56,4,2,0,0,0,4,4,0,1,0
45,15,22,2,2,0,0,0,3,0,0,1,0
27,18,1,0,2,0,0,0,3,0,0,1,0
34,13,14,2,2,0,0,0,3,0,0,0,0
68,22,38,0,2,0,0,0,4,18,0,1,0
55,14,31,0,2,0,1,0,6,1,0,0,1
46,16,22,0,2,0,0,0,4,0,0,1,0
41,12,22,0,2,0,0,0,5,0,0,0,0
28,19,1,0,2,0,0,0,3,0,0,1,0
67,18,42,1,3,0,0,0,5,3,0,0,0
34,17,10,0,2,0,0,0,4,0,0,0,1
78,22,49,0,3,0,0,0,6,5,0,0,0
126,50,19,1,4,0,1,3,4,16,0,0,0
79,19,53,5,2,0,0,0,5,0,0,0,0
36,24,4,0,4,0,0,0,4,0,0,1,0
52,26,19,0,4,0,0,0,4,0,0,0,0
52,16,29,0,3,0,0,0,5,0,0,0,0
30,21,1,1,2,0,0,0,3,0,0,1,0
72,12,53,4,2,0,0,0,8,8,0,0,0
62,24,31,0,3,0,0,0,3,4,0,0,0
21,14,0,0,2,0,0,0,2,0,0,0,0
67,16,43,2,2,0,0,0,6,0,0,1,0
23,12,4,0,1,0,0,0,4,0,0,0,0
23,14,1,0,2,0,0,0,3,0,0,1,0
127,50,19,1,4,0,1,3,4,19,0,1,0
52,23,22,0,3,0,0,0,4,0,0,0,0
29,20,1,0,2,0,0,0,3,1,0,1,0
30,14,9,0,3,0,0,0,3,0,0,0,0
51,14,9,0,3,0,1,1,4,10,0,1,0
66,21,18,1,4,1,1,1,4,0,0,0,0
37,12,6,0,1,0,1,1,4,4,0,0,1
100,12,80,2,1,0,0,0,10,5,0,1,0
24,15,1,1,2,0,0,0,3,1,0,1,0
17,8,1,0,1,0,0,0,3,0,0,1,0
267,213,47,0,14,1,0,0,6,48,0,0,0
45,18,20,1,2,0,0,0,4,0,0,0,0
45,18,20,1,2,0,0,0,4,0,0,0,0
36,29,0,0,2,0,0,0,2,0,0,0,0
51,10,33,1,1,0,0,0,5,2,0,1,0
142,22,25,1,3,0,1,1,3,9,0,1,0
70,24,39,1,2,0,0,0,7,0,0,0,0
29,13,1,0,3,0,0,0,4,10,0,0,0
25,16,1,0,2,0,0,0,3,0,0,1,0
55,16,31,0,2,0,0,0,4,0,0,1,0
28,20,1,0,2,0,0,0,3,0,0,0,0
162,11,18,1,6,0,1,2,4,43,0,0,0
228,29,31,1,3,0,1,18,4,39,0,1,0
45,31,7,1,3,0,0,0,3,9,0,0,0
67,26,34,2,3,0,0,0,4,0,0,0,0
45,12,26,0,1,0,0,0,6,0,0,0,0
59,41,10,0,5,0,0,0,3,0,0,1,1
43,15,6,0,2,0,1,1,3,2,0,1,0
25,16,1,0,3,0,0,0,3,5,0,1,0
43,15,20,0,2,0,0,0,4,0,0,1,0
41,21,12,1,2,0,0,0,3,0,0,1,1
41,14,20,1,1,0,0,0,4,0,0,0,0
22,11,4,0,1,0,0,0,3,0,0,0,0
237,29,19,1,3,0,1,4,4,13,0,1,0
35,10,17,1,1,0,0,0,4,0,0,1,0
119,42,20,0,4,0,1,3,5,19,0,0,0
82,22,53,2,3,0,0,0,5,3,0,0,0
31,8,6,0,1,0,1,1,4,4,0,0,0
45,16,21,0,2,0,0,0,4,0,0,1,0
67,40,20,0,5,0,0,0,4,19,0,0,0
40,16,16,0,2,0,0,0,4,0,0,1,0
31,22,1,0,2,0,0,0,3,0,0,1,0
26,17,1,0,2,0,0,0,3,0,0,1,0
39,20,11,0,3,0,0,0,4,0,0,1,0
46,21,18,2,3,0,0,0,3,0,0,0,0
64,21,36,0,3,0,0,0,5,0,0,0,0
27,18,1,0,2,0,0,0,3,0,0,1,0
132,16,24,0,3,0,1,1,4,3,0,1,0
36,14,15,0,1,0,0,0,4,0,0,0,1
48,11,30,2,2,0,0,0,3,0,0,0,0
82,15,60,0,3,0,0,0,6,0,0,0,0
33,16,9,0,2,0,0,0,4,1,0,1,0
63,9,47,5,1,0,0,0,5,0,0,0,0
50,19,13,0,3,0,1,1,3,6,0,1,1
54,16,11,0,2,0,1,1,3,4,0,1,0
78,50,20,1,4,0,0,0,5,12,0,1,0
55,15,33,0,2,0,0,0,3,18,0,0,0
48,28,13,0,4,0,0,0,4,0,0,0,0
96,13,75,9,1,0,0,0,5,6,0,1,0
35,26,1,3,1,0,0,0,3,1,0,1,0
21,12,1,0,2,0,0,0,3,0,0,1,0
63,10,17,0,3,1,1,1,4,3,0,1,0
21,14,0,1,1,0,0,0,2,0,0,0,0
73,11,55,5,1,0,0,0,5,6,0,0,0
32,24,1,0,1,0,0,0,3,0,0,0,0
76,14,34,0,2,0,1,1,4,13,0,0,0
44,16,20,0,2,0,0,0,5,0,0,1,0
328,40,112,0,6,0,1,4,9,39,0,0,0
77,13,57,2,3,0,0,0,8,2,0,0,0
36,16,12,0,2,0,0,0,4,0,0,1,0
63,26,30,0,3,0,0,0,6,0,0,0,0
54,17,30,1,3,0,0,0,4,0,0,0,0
46,23,15,1,2,0,0,0,4,0,0,1,0
50,17,26,0,3,0,0,0,5,0,0,0,0
47,14,26,0,2,0,0,0,6,2,0,0,0
267,213,47,0,14,1,0,0,6,39,0,0,0
26,17,1,0,2,0,0,0,3,3,0,1,0
36,15,14,0,4,0,0,0,4,2,0,0,0
74,25,42,5,2,0,0,0,4,0,0,0,0
241,63,171,0,5,0,0,5,6,48,0,0,0
24,17,0,1,2,0,0,0,2,0,0,0,0
160,21,57,1,3,1,1,4,6,16,0,0,1
26,17,1,0,2,0,0,0,3,0,0,1,0
84,15,17,4,3,0,1,1,5,21,0,1,0
159,19,101,2,3,0,1,2,13,5,0,0,0
65,17,41,0,2,0,0,0,8,2,0,0,0
24,16,1,0,2,0,0,0,3,0,0,0,0
334,13,115,2,10,0,1,4,10,82,0,0,0
27,19,1,0,2,0,0,0,3,4,0,0,0
27,19,1,0,3,0,0,0,3,0,0,0,0
70,18,22,0,3,1,1,1,5,0,0,1,0
41,34,0,0,2,0,0,0,2,0,0,0,1
156,68,10,3,6,0,1,3,4,27,0,0,0
31,19,4,1,2,0,0,0,4,0,0,1,0
56,29,20,0,3,0,0,0,6,0,0,0,0
77,20,50,1,3,0,0,0,9,0,0,0,0
51,21,23,0,2,0,0,0,6,3,0,0,0
174,14,47,3,8,0,2,2,8,20,0,0,0
33,25,1,0,3,0,0,0,3,0,0,0,0
388,33,24,9,3,0,1,7,5,65,0,1,0
66,23,36,0,3,0,0,0,7,7,0,0,0
62,15,40,1,1,0,0,0,7,0,0,0,0
31,23,1,0,2,0,0,0,3,0,0,0,0
89,21,61,1,3,0,0,0,9,1,0,0,0
23,16,0,0,2,0,0,0,2,0,0,0,0
61,23,11,0,3,0,1,1,3,2,0,0,0
38,25,6,0,2,0,0,0,3,0,0,0,0
32,20,5,0,2,0,0,0,4,1,0,0,0
66,15,43,0,1,0,0,0,5,7,0,1,0
78,18,53,0,3,0,0,0,5,0,0,0,0
49,19,23,0,3,0,0,0,4,4,0,0,0
48,20,21,0,3,0,0,0,4,0,0,0,0
78,15,56,6,2,0,0,0,6,0,0,0,0
27,18,1,0,2,0,0,0,3,0,0,1,0
38,16,14,1,2,0,0,0,4,0,0,1,0
96,20,69,8,2,0,0,0,5,45,0,0,0
47,11,29,1,2,0,0,0,5,0,0,0,0
39,16,15,0,2,0,0,0,3,0,0,1,0
126,50,20,1,4,0,1,3,5,24,0,1,0
29,14,8,0,2,0,0,0,3,1,0,0,0
68,30,31,3,2,0,0,0,4,0,0,0,0
75,30,38,0,2,0,0,0,3,0,0,0,0
79,14,10,1,4,0,1,1,3,4,0,1,0
78,12,24,0,4,0,1,3,5,10,0,0,0
54,26,21,0,2,0,0,0,4,7,0,0,0
61,12,42,0,3,0,0,0,7,6,0,0,0
31,24,0,0,3,0,0,0,2,0,0,0,0
29,15,7,0,1,0,0,0,4,0,0,0,0
24,15,1,1,2,0,0,0,3,0,0,1,0
299,23,59,1,5,0,1,1,9,126,0,1,0
28,19,1,0,2,0,0,0,3,0,0,1,0
42,33,1,1,2,0,0,0,3,3,0,1,0
33,14,11,0,2,0,0,0,3,2,0,1,0
66,17,15,0,2,0,1,1,4,14,0,1,0
42,19,16,0,2,0,0,0,4,0,0,0,0
29,20,1,0,2,0,0,0,3,2,0,1,0
39,18,13,0,2,0,0,0,4,2,0,1,0
47,39,1,5,2,0,0,0,3,0,0,0,0
21,13,1,0,3,0,0,0,3,10,0,0,0
126,50,19,1,4,0,1,3,4,22,0,0,0
85,30,38,0,3,0,1,1,6,3,0,1,0
53,25,21,0,3,0,0,0,4,0,0,0,0
66,28,31,4,2,0,0,0,4,0,0,0,1
42,29,1,0,2,0,0,1,3,0,0,1,0
130,6,9,2,4,0,1,3,3,16,0,1,0
33,26,0,1,2,0,0,0,2,0,0,0,1
67,24,36,6,2,0,0,0,5,0,0,0,0
64,11,35,1,2,0,1,1,6,8,0,1,0
60,20,33,0,2,0,0,0,3,17,0,0,0
99,20,4,0,4,1,1,1,4,7,0,0,0
115,11,97,1,2,0,0,0,8,12,0,0,0
190,13,44,11,5,0,1,3,7,39,0,0,1
78,18,53,6,2,0,0,0,5,5,0,0,0
46,15,16,2,3,0,1,1,4,4,0,0,0
85,18,60,0,2,0,0,0,11,0,0,0,0
66,14,45,0,2,0,0,0,6,0,0,0,0
43,16,19,0,2,0,0,0,5,0,0,1,0
70,24,39,0,3,0,0,0,6,0,0,0,1
30,22,1,0,2,0,0,0,3,0,0,0,0
56,16,32,1,1,0,0,0,5,0,0,1,0
44,13,24,0,3,0,0,0,4,7,0,0,0
23,14,1,0,2,0,0,0,3,6,0,1,0
36,13,16,0,3,0,0,0,4,1,0,0,0
101,30,32,1,5,1,1,1,6,1,0,1,1
39,22,10,0,2,0,0,0,5,0,0,0,0
71,12,18,0,4,0,1,1,6,12,0,0,0
54,18,29,2,3,0,0,0,4,0,0,0,0
42,35,0,0,2,0,0,0,2,1,0,0,1
28,19,1,0,2,0,0,0,3,0,0,1,0
69,14,48,0,3,0,0,0,7,0,0,0,0
83,16,59,0,2,0,0,0,4,9,0,1,0
43,14,22,0,4,0,0,0,4,13,0,0,0
81,18,56,0,3,0,0,0,6,1,0,0,0
49,9,33,0,3,0,0,0,6,0,0,0,0
76,15,46,0,6,0,1,1,8,7,0,0,0
45,8,7,0,1,0,1,1,5,6,0,0,0
45,27,11,0,3,0,0,0,3,1,0,0,0
26,17,1,0,2,0,0,0,3,0,0,1,0
50,16,27,0,3,0,0,0,4,3,0,0,0
81,27,47,0,2,0,0,0,5,21,0,0,0
64,13,43,4,2,0,0,0,5,6,0,1,1
25,18,0,0,2,0,0,0,2,2,0,0,0
51,23,20,2,2,0,0,0,4,0,0,1,0
38,18,12,0,1,0,1,0,4,0,0,0,0
26,18,1,0,2,0,0,0,3,0,0,0,0
64,19,38,0,1,0,0,0,6,5,0,0,0
30,11,11,0,1,0,0,0,3,0,0,1,0
58,40,11,0,5,0,0,0,4,2,0,0,0
21,12,1,0,2,0,0,0,3,0,0,1,0
63,23,25,0,3,0,1,1,5,0,0,1,0
28,15,6,0,2,0,0,0,4,0,0,0,0
93,28,58,1,3,0,0,0,5,23,0,0,0
80,13,59,7,1,0,0,0,4,0,0,1,0
41,23,11,0,2,0,0,0,4,1,0,0,0
31,23,1,0,2,0,0,0,3,0,0,0,0
115,34,64,2,2,0,1,1,6,7,0,1,1
24,17,0,0,2,0,0,0,2,0,0,0,0
27,18,1,0,1,0,0,0,3,3,0,1,0
48,17,24,0,3,0,0,0,5,0,0,0,0
26,10,9,0,1,0,0,0,4,1,0,0,0
40,32,1,0,2,0,0,0,3,0,0,0,1
31,23,1,0,2,0,0,0,3,0,0,0,1
49,19,22,2,2,0,0,0,3,0,0,1,0
83,19,56,1,1,0,0,0,9,4,0,1,0
126,50,20,1,4,0,1,3,5,25,0,1,0
59,17,35,3,3,0,0,0,4,3,0,0,1
74,19,48,1,3,0,0,0,9,0,0,0,0
56,7,32,0,1,0,1,1,4,8,0,1,0
55,14,34,2,2,0,0,0,4,0,0,0,0
38,29,1,0,2,0,0,0,3,5,0,1,0
54,12,35,1,2,0,0,0,8,4,0,0,0
72,17,48,4,5,0,0,0,6,16,0,0,0
18,9,1,0,2,0,0,0,3,0,0,1,0
25,16,1,0,1,0,0,0,3,0,0,1,0
155,6,26,0,2,0,1,2,6,98,0,1,0
120,23,80,2,2,0,1,1,7,10,0,1,1
36,27,1,0,2,0,0,0,3,0,0,1,0
21,13,1,0,1,0,0,0,3,0,0,0,0
183,37,138,17,2,0,0,0,8,39,0,1,0
126,50,20,1,4,0,1,3,5,24,0,1,0
19,10,1,0,2,0,0,0,3,0,0,1,0
25,13,4,0,2,0,0,0,4,0,0,1,0
58,15,36,0,8,0,0,0,6,0,0,0,0
55,20,28,1,3,0,0,0,4,0,0,0,0
72,38,27,2,5,1,0,0,4,6,0,0,1
52,16,29,1,2,0,0,0,4,10,0,0,0
66,15,43,0,3,0,0,0,7,10,0,1,0
22,13,1,0,2,0,0,0,3,0,0,1,0
44,15,22,2,2,0,0,0,5,0,0,0,0
19,10,1,0,2,0,0,0,3,0,0,1,0
48,18,22,0,2,0,0,0,4,0,0,1,0
22,14,1,0,2,0,0,0,3,0,0,0,0
87,23,56,7,2,0,0,0,5,6,0,1,0
129,14,108,4,2,0,0,0,5,60,0,0,0
128,50,20,1,4,0,1,3,5,19,0,1,0
45,27,10,0,2,0,0,0,4,0,0,1,0
69,16,46,7,2,0,0,0,4,2,0,0,0
97,10,26,1,2,0,1,2,6,34,0,0,0
49,13,19,0,3,0,1,1,3,1,0,1,0
44,17,20,0,2,0,0,0,6,5,0,0,0
97,11,1,0,1,0,1,4,3,29,0,0,0
79,13,59,6,2,0,0,0,4,0,0,0,0
51,43,1,0,2,0,0,0,3,0,0,0,1
159,13,36,1,9,0,1,1,7,12,0,1,0
132,26,88,2,2,0,1,1,8,8,0,1,1
44,15,22,0,3,0,0,0,4,0,0,0,0
115,22,86,0,3,0,0,0,5,14,0,0,0
43,16,20,0,2,0,0,0,5,0,0,0,0
32,23,1,0,2,0,0,0,3,0,0,1,0
15,6,1,0,1,0,0,0,3,2,0,1,0
23,16,0,0,2,0,0,0,2,1,0,0,0
34,26,1,0,2,0,0,0,3,0,0,0,1
38,21,10,0,3,0,0,0,3,1,0,0,0
46,16,14,0,2,0,1,0,3,0,0,0,0
22,14,1,0,2,0,0,0,3,0,0,0,0
326,19,16,6,6,1,1,5,4,62,0,1,0
48,36,1,3,2,0,1,1,3,1,0,0,1
26,17,1,0,2,0,0,0,3,0,0,1,0
37,13,4,0,1,0,1,1,4,0,0,0,0
60,35,18,1,5,0,0,0,4,2,0,0,1
51,16,28,2,3,0,0,0,3,0,0,0,0
22,14,1,0,1,0,0,0,3,0,0,0,1
45,27,10,1,2,0,0,0,3,0,0,1,0
56,18,31,2,2,0,0,0,5,0,0,0,0
39,17,14,0,1,0,0,0,4,0,0,1,0
64,18,39,1,2,0,0,0,7,0,0,0,0
90,37,46,4,2,0,0,0,4,0,0,0,1
35,13,15,0,1,0,0,0,4,0,0,0,0
52,17,28,1,2,0,0,0,5,0,0,0,0
98,11,80,0,1,0,0,0,4,11,0,0,1
174,21,28,6,4,1,0,1,3,58,0,0,0
57,26,24,0,4,0,0,0,6,4,0,0,1
43,12,24,0,3,0,0,0,5,0,0,0,0
59,9,43,2,2,0,0,0,4,0,0,0,0
86,22,34,1,3,0,1,1,4,24,0,0,0
35,27,1,0,2,0,0,0,3,0,0,0,0
38,29,1,0,2,0,0,0,3,0,0,1,0
60,31,21,0,5,0,0,0,3,10,0,1,1
26,8,11,0,1,0,0,0,4,0,0,0,0
45,9,29,0,2,0,0,0,6,0,0,0,0
66,19,40,0,3,0,0,0,4,0,0,0,1
40,26,7,0,3,0,0,0,4,0,0,0,0
66,21,38,2,3,0,0,0,7,0,0,0,0
69,14,47,0,3,0,0,0,5,17,0,1,0
28,20,1,1,1,0,0,0,3,0,0,0,0
28,20,1,0,1,0,0,0,3,0,0,0,0
61,17,36,1,1,0,0,0,9,0,0,1,0
21,14,0,0,1,0,0,0,2,0,0,0,0
22,14,1,0,2,0,0,0,3,1,0,0,0
89,11,71,8,3,0,0,0,6,0,0,0,0
34,25,1,2,2,0,0,0,3,6,0,1,0
45,18,19,0,2,0,0,0,5,0,0,1,0
88,28,53,7,3,0,0,0,5,7,0,0,0
22,15,0,0,2,0,0,0,2,0,0,0,0
103,18,78,11,3,0,0,0,6,7,0,0,0
126,50,19,1,4,0,1,3,4,18,0,0,0
149,32,12,0,5,0,1,1,3,18,0,1,1
32,25,0,0,2,0,0,0,2,1,0,0,1
64,11,46,0,3,0,0,0,3,2,0,0,0
35,28,0,0,2,0,0,0,2,1,0,0,1
29,20,1,0,2,0,0,0,3,0,0,1,0
24,15,1,0,2,0,0,0,3,0,0,1,0
39,7,24,0,2,0,0,0,6,5,0,1,0
97,16,73,4,3,0,0,0,5,0,0,1,0
86,15,64,4,3,0,0,0,8,8,0,0,0
71,62,1,7,4,0,0,0,3,6,0,1,1
66,20,38,3,3,0,0,0,5,0,0,1,0
58,16,34,0,2,0,0,0,4,0,0,1,0
47,22,17,1,2,0,0,0,5,0,0,1,0
52,12,33,0,3,0,0,0,10,0,0,0,0
46,15,24,0,2,0,0,0,5,0,0,0,0
54,20,27,1,3,0,0,0,5,0,0,0,0
44,12,25,0,3,0,0,0,5,1,0,0,0
59,15,36,3,3,0,0,0,4,2,0,1,0
58,28,23,1,2,0,0,0,4,0,0,0,1
42,16,18,0,1,0,0,0,6,0,0,1,0
51,15,29,3,1,0,0,0,4,0,0,0,0
43,35,1,0,2,0,0,0,3,0,0,0,0
42,24,11,0,1,0,0,0,4,0,0,0,0
43,10,26,0,1,0,0,0,6,2,0,0,0
21,13,1,0,2,0,0,0,3,0,0,0,0
73,14,52,1,1,0,0,0,10,0,0,0,0
73,19,47,1,1,0,0,0,8,0,0,0,0
25,16,1,0,3,0,0,0,3,0,0,1,0
52,16,23,0,2,0,1,1,6,11,0,1,0
48,25,16,1,3,0,0,0,3,1,0,0,0
30,22,1,0,2,0,0,0,3,1,0,0,0
133,27,99,2,2,0,0,0,12,0,0,0,0
